Netid State      Recv-Q Send-Q                                          Local Address:Port           Peer Address:Port  Process                                                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                          /run/user/1000/bus 27946                     * 27944  users:(("dbus-daemon",pid=1852,fd=77))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 26810                     * 27671  users:(("systemd-journal",pid=375,fd=135),("systemd",pid=1,fd=343))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 25595                     * 26433  users:(("systemd-journal",pid=375,fd=123),("systemd",pid=1,fd=361))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                                           * 32561                     * 32562  users:(("pipewire-pulse",pid=1846,fd=30))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 26777                     * 26776  users:(("systemd-journal",pid=375,fd=132),("systemd",pid=1,fd=346))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      768                               /run/dbus/system_bus_socket 25634                     * 24878  users:(("dbus-daemon",pid=702,fd=54))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 25367                     * 25366  users:(("dbus-daemon",pid=2063,fd=9))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 21560                     * 20836  users:(("dbus-daemon",pid=702,fd=33))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 18516                     * 18227  users:(("power-profiles-",pid=721,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                   
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 27577                     * 27576  users:(("systemd-journal",pid=375,fd=45),("systemd",pid=1,fd=331))                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 27115                     * 27114  users:(("systemd-journal",pid=375,fd=147),("systemd",pid=1,fd=333))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                          /run/user/1000/bus 26519                     * 26699  users:(("dbus-daemon",pid=1852,fd=51))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 27063                     * 27941  users:(("systemd-journal",pid=375,fd=146),("systemd",pid=1,fd=334))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                                           * 26802                     * 26803  users:(("gvfs-afc-volume",pid=2417,fd=2),("gvfs-afc-volume",pid=2417,fd=1))                                                                                                                                                                                                                                                                                                                                                                
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 26640                     * 26456  users:(("systemd-journal",pid=375,fd=112),("systemd",pid=1,fd=358))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                                           * 25798                     * 25799  users:(("wireplumber",pid=1839,fd=34),("wireplumber",pid=1839,fd=33),("wireplumber",pid=1839,fd=32))                                                                                                                                                                                                                                                                                                                                       
u_str ESTAB      0      0                                                           * 24849                     * 24850  users:(("gnome-keyring-d",pid=1853,fd=2),("gnome-keyring-d",pid=1853,fd=1))                                                                                                                                                                                                                                                                                                                                                                
u_str ESTAB      0      0                                                           * 27838                     * 26915  users:(("gnome-shell",pid=2048,fd=84))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 27094                     * 27095  users:(("ibus-x11",pid=2594,fd=6))                                                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                                           * 26696                     * 27814  users:(("gsd-media-keys",pid=2170,fd=3))                                                                                                                                                                                                                                                                                                                                                                                                   
u_str ESTAB      136    0                                                           * 25403                     * 26094  users:(("gnome-shell",pid=2048,fd=26))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                   /run/user/1000/at-spi/bus 27596                     * 27595  users:(("dbus-daemon",pid=2063,fd=26))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 20863                     * 20862  users:(("unattended-upgr",pid=1215,fd=9))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                                           * 26829                     * 26830  users:(("gvfs-gphoto2-vo",pid=2426,fd=6))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                                           * 25442                     * 26158  users:(("evolution-sourc",pid=2133,fd=6))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                                           * 24896                     * 24897  users:(("pipewire-pulse",pid=1846,fd=21),("pipewire-pulse",pid=1846,fd=20),("pipewire-pulse",pid=1846,fd=19))                                                                                                                                                                                                                                                                                                                              
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 23578                     * 23071  users:(("systemd-journal",pid=375,fd=47),("systemd",pid=1,fd=398))                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                                           * 27834                     * 26909  users:(("gvfsd-metadata",pid=2496,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                   
u_str ESTAB      0      0                                                           * 27114                     * 27115  users:(("snapd-desktop-i",pid=2675,fd=2),("snapd-desktop-i",pid=2675,fd=1),("snapd-desktop-i",pid=2601,fd=2),("snapd-desktop-i",pid=2601,fd=1))                                                                                                                                                                                                                                                                                            
u_str ESTAB      0      0                                                           * 26695                     * 26512  users:(("gvfs-udisks2-vo",pid=2289,fd=8))                                                                                                                                                                                                                                                                                                                                                                                                  
u_dgr UNCONN     0      0                                                           * 26466                     * 0      users:(("at-spi2-registr",pid=2106,fd=9))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                   /run/user/1000/at-spi/bus 25405                     * 25404  users:(("dbus-daemon",pid=2063,fd=11))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 20858                     * 22219  users:(("unattended-upgr",pid=1215,fd=4))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                                           * 20822                     * 20422  users:(("dbus",pid=1222,fd=3))                                                                                                                                                                                                                                                                                                                                                                                                             
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 18424                     * 18423  users:(("dbus-daemon",pid=702,fd=19))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                 /run/user/1000/pulse/native 32560                     * 32559  users:(("pipewire-pulse",pid=1846,fd=29))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                                           * 26825                     * 26826  users:(("evolution-addre",pid=2420,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 26788                     * 27658  users:(("dbus-daemon",pid=702,fd=88))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 25439                     * 25440  users:(("evolution-sourc",pid=2133,fd=2),("evolution-sourc",pid=2133,fd=1))                                                                                                                                                                                                                                                                                                                                                                
u_str ESTAB      0      0                                                           * 24865                     * 24866  users:(("dbus-daemon",pid=1852,fd=7))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 27962                     * 27963  users:(("xdg-desktop-por",pid=2569,fd=12))                                                                                                                                                                                                                                                                                                                                                                                                 
u_str ESTAB      0      0                                                           * 27679                     * 26832  users:(("evolution-addre",pid=2420,fd=10))                                                                                                                                                                                                                                                                                                                                                                                                 
u_str ESTAB      0      0                                          /run/user/1000/bus 27242                     * 28163  users:(("dbus-daemon",pid=1852,fd=81))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 26700                     * 26701  users:(("gsd-rfkill",pid=2174,fd=7))                                                                                                                                                                                                                                                                                                                                                                                                       
u_str ESTAB      0      0                                          /run/user/1000/bus 27590                     * 27589  users:(("dbus-daemon",pid=1852,fd=87))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                          /run/user/1000/bus 27097                     * 27096  users:(("dbus-daemon",pid=1852,fd=79))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 18227                     * 18516  users:(("dbus-daemon",pid=702,fd=13))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                        /home/kali/.cache/ibus/dbus-IGkAuXhJ 26833                     * 27680  users:(("ibus-daemon",pid=2160,fd=13))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 27993                     * 27994  users:(("tracker-miner-f",pid=2530,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                          /run/user/1000/bus 26763                     * 26762  users:(("dbus-daemon",pid=1852,fd=55))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 26471                     * 26647  users:(("gsd-wacom",pid=2181,fd=2),("gsd-wacom",pid=2181,fd=1))                                                                                                                                                                                                                                                                                                                                                                            
u_str ESTAB      0      0                                          /run/user/1000/bus 25195                     * 25929  users:(("dbus-daemon",pid=1852,fd=18))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      1536                              /run/dbus/system_bus_socket 25638                     * 24880  users:(("dbus-daemon",pid=702,fd=73))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 27589                     * 27590  users:(("update-notifier",pid=2887,fd=6))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                                           * 27088                     * 27089  users:(("ibus-x11",pid=2594,fd=3))                                                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                                           * 25366                     * 25367  users:(("dbus-daemon",pid=2063,fd=8))                                                                                                                                                                                                                                                                                                                                                                                                      
u_dgr UNCONN     0      0                                                           * 23084                     * 0      users:(("colord",pid=1414,fd=12))                                                                                                                                                                                                                                                                                                                                                                                                          
u_str ESTAB      0      0                                                           * 19498                     * 18793  users:(("wpa_supplicant",pid=822,fd=2),("wpa_supplicant",pid=822,fd=1))                                                                                                                                                                                                                                                                                                                                                                    
u_str ESTAB      0      0                                                           * 20860                     * 20861  users:(("gdm3",pid=1229,fd=2),("gdm3",pid=1229,fd=1))                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                        /run/user/1000/gvfsd/socket-kWoCjJZ5 26915                     * 27838  users:(("gvfsd-trash",pid=2497,fd=13))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 25596                     * 26434  users:(("systemd-journal",pid=375,fd=124),("systemd",pid=1,fd=360))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                                           * 28133                     * 27232  users:(("mutter-x11-fram",pid=2607,fd=3))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 26824                     * 26822  users:(("systemd-journal",pid=375,fd=136),("systemd",pid=1,fd=342))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 25021                     * 25808  users:(("systemd-journal",pid=375,fd=93),("systemd",pid=1,fd=384))                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                          /run/user/1000/bus 24897                     * 24896  users:(("dbus-daemon",pid=1852,fd=10))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 27587                     * 28469  users:(("update-notifier",pid=2887,fd=3))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 22219                     * 20858  users:(("dbus-daemon",pid=702,fd=36))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 20761                     * 20762  users:(("cupsd",pid=1208,fd=2),("cupsd",pid=1208,fd=1))                                                                                                                                                                                                                                                                                                                                                                                    
u_str ESTAB      0      0                                          @/tmp/.X11-unix/X1 27089                     * 27088  users:(("Xwayland",pid=2143,fd=13))                                                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                    /run/user/1000/wayland-0 27814                     * 26696  users:(("gnome-shell",pid=2048,fd=79),("gnome-shell",pid=2048,fd=78))                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                          /run/user/1000/bus 25983                     * 25337  users:(("dbus-daemon",pid=1852,fd=21))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                   /run/user/1000/pipewire-0 32562                     * 32561  users:(("pipewire",pid=1827,fd=54))                                                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 27026                     * 27921  users:(("systemd-journal",pid=375,fd=144),("systemd",pid=1,fd=336))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 26832                     * 27679  users:(("dbus-daemon",pid=702,fd=89))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                          /run/user/1000/bus 26826                     * 26825  users:(("dbus-daemon",pid=1852,fd=59))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 27658                     * 26788  users:(("evolution-calen",pid=2373,fd=11))                                                                                                                                                                                                                                                                                                                                                                                                 
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 25440                     * 25439  users:(("systemd-journal",pid=375,fd=104),("systemd",pid=1,fd=374))                                                                                                                                                                                                                                                                                                                                                                        
u_dgr UNCONN     0      0                               /run/user/1000/systemd/notify 24420                     * 0      users:(("systemd",pid=1812,fd=18))                                                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                                           * 27593                     * 27594  users:(("update-notifier",pid=2887,fd=10))                                                                                                                                                                                                                                                                                                                                                                                                 
u_str ESTAB      0      0                                                           * 27092                     * 27093  users:(("ibus-x11",pid=2594,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                                           * 25404                     * 25405  users:(("gnome-shell",pid=2048,fd=27))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str LISTEN     0      4096                           /run/user/1000/systemd/private 24423                     * 0      users:(("systemd",pid=1812,fd=21))                                                                                                                                                                                                                                                                                                                                                                                                         
